trip_id,trip_start_timeslot,trip_start_timestamp,trip_end_timestamp,duration,distance,origin_ward,dest_ward,origin_lat,origin_long,dest_lat,dest_long,age_range,income_range
4829,1730,2020-09-20T17:32:00.000,2020-09-20T17:44:08.734,11.572788322200365,9.643990268500305,8,2,43.75957109481469,-79.5095505718735,43.72217600086652,-79.6178653530298,31-40,0-15K
4830,1730,2020-09-20T17:32:00.000,2020-09-20T17:36:06.852,3.5571064020673546,2.9642553350561287,28,20,43.668600257376646,-79.3582172592978,43.658724607291106,-79.39244631207139,21-30,40-60K
4831,1730,2020-09-20T17:32:00.000,2020-09-20T17:34:48.246,2.402057402283635,2.001714501903029,27,22,43.69027045657662,-79.38864257570967,43.7077964294061,-79.38295526912401,51-60,UNK
4832,1730,2020-09-20T17:32:00.000,2020-09-20T17:38:16.734,6.1394560592889995,5.116213382740833,18,27,43.65724675936861,-79.4486562755786,43.66752244538236,-79.38666038350944,21-30,100-125K
4833,1730,2020-09-20T17:32:00.000,2020-09-20T17:34:24.182,1.7015203913714763,1.4179336594762302,27,27,43.663338007206676,-79.38309175777106,43.672601639367464,-79.3709771130314,51-60,125K+
4834,1730,2020-09-20T17:32:00.000,2020-09-20T17:46:12.877,13.607310617430365,11.339425514525304,15,2,43.71028851490836,-79.46066108992966,43.68426259339545,-79.59703861271372,41-50,UNK
4835,1730,2020-09-20T17:32:00.000,2020-09-20T17:35:57.853,3.482116018547447,2.9017633487895393,28,30,43.67172529288686,-79.36666405620686,43.68118785531668,-79.33303786946765,41-50,125K+
4836,1730,2020-09-20T17:32:00.000,2020-09-20T17:48:19.917,15.6659787744737,13.054982312061416,36,22,43.70323722941257,-79.25041919145949,43.69730036677881,-79.41260722668484,31-40,15-40K
4837,1730,2020-09-20T17:32:00.000,2020-09-20T17:41:57.010,9.475091443817355,7.895909536514463,22,20,43.70951155419629,-79.39718288986263,43.63853934723121,-79.4003694632013,31-40,60-100K
4838,1730,2020-09-20T17:32:00.000,2020-09-20T17:45:04.433,13.036946154346813,10.86412179528901,24,8,43.797109750017405,-79.3811064705872,43.77483499057968,-79.51287884820887,31-40,40-60K
4839,1730,2020-09-20T17:32:00.000,2020-09-20T17:36:04.142,3.534517575414529,2.945431312845441,19,20,43.64538127797284,-79.4033704876468,43.66903746903541,-79.41984402755423,31-40,0-15K
4840,1730,2020-09-20T17:32:00.000,2020-09-20T17:38:21.917,6.18264444268927,5.152203702241058,38,35,43.77915220452202,-79.26105982942691,43.73284168901604,-79.25897971275222,31-40,15-40K
4841,1730,2020-09-20T17:32:00.000,2020-09-20T17:38:00.189,6.00157786888954,5.001314890741283,20,22,43.64434543045508,-79.38676121968635,43.6872720207911,-79.40532454127062,61-70,UNK
4842,1730,2020-09-20T17:32:00.000,2020-09-20T17:49:52.281,17.435680266322976,14.529733555269148,36,22,43.71830426536197,-79.22483298941495,43.69505101096879,-79.40270790324404,31-40,15-40K
4843,1730,2020-09-20T17:32:00.000,2020-09-20T17:37:01.770,5.014753635721781,4.178961363101484,22,29,43.70809346143791,-79.398449552373,43.691099126552494,-79.35208472470781,51-60,UNK
4844,1730,2020-09-20T17:32:00.000,2020-09-20T17:37:25.476,5.212303931053353,4.343586609211127,28,19,43.65420499203834,-79.36888028989756,43.65378829947826,-79.42286705327336,31-40,125K+
4845,1730,2020-09-20T17:32:00.000,2020-09-20T17:55:53.805,22.948380458242127,19.12365038186844,41,28,43.803438276299964,-79.24879996138212,43.64890751509812,-79.35325983998925,21-30,40-60K
4846,1730,2020-09-20T17:32:00.000,2020-09-20T17:40:15.313,7.627616507986624,6.356347089988854,18,27,43.64897032854726,-79.43611988511242,43.68462218973649,-79.3743475481069,21-30,100-125K
4847,1730,2020-09-20T17:32:00.000,2020-09-20T17:42:46.482,9.887352417491096,8.239460347909247,8,2,43.75139178041961,-79.46370016016428,43.70842929555524,-79.5472493921833,31-40,0-15K
4848,1730,2020-09-20T17:32:00.000,2020-09-20T17:57:58.247,24.98539466717573,20.821162222646443,41,28,43.80747136130522,-79.2470511048424,43.64343916704269,-79.3720186630312,21-30,40-60K
4849,1730,2020-09-20T17:32:00.000,2020-09-20T17:36:23.518,4.195991549614196,3.496659624678497,20,19,43.63947830870006,-79.38544508521962,43.6326406538274,-79.42785523765411,31-40,UNK
4850,1730,2020-09-20T17:32:00.000,2020-09-20T17:49:15.182,16.626518517909407,13.85543209825784,28,33,43.65850210157828,-79.3657141677045,43.7821894066173,-79.34482914669377,41-50,125K+
4851,1730,2020-09-20T17:32:00.000,2020-09-20T17:44:41.936,12.349472998057093,10.29122749838091,24,8,43.781508502367664,-79.38408822261366,43.774589708456816,-79.51191236069613,31-40,40-60K
4852,1730,2020-09-20T17:32:00.000,2020-09-20T17:53:51.552,20.929600566453757,17.441333805378132,24,19,43.79563928315148,-79.35498187010236,43.6450188165196,-79.41555634201916,11-20,15-40K
4853,1730,2020-09-20T17:32:00.000,2020-09-20T17:36:20.405,3.6700444695451293,3.0583703912876077,27,22,43.682994983314636,-79.37490848650975,43.708893899889055,-79.38771600462066,31-40,UNK
4854,1730,2020-09-20T17:33:00.000,2020-09-20T17:46:36.728,12.806069064052664,10.671724220043888,36,22,43.682670239640366,-79.27425952063028,43.68657070566694,-79.40686478736473,31-40,15-40K
4855,1730,2020-09-20T17:33:00.000,2020-09-20T17:47:48.619,14.405162697965125,12.00430224830427,36,22,43.73023814417012,-79.24425971931545,43.69463889234118,-79.38526211508268,31-40,15-40K
4856,1730,2020-09-20T17:33:00.000,2020-09-20T17:35:22.010,1.6834240981664896,1.4028534151387413,19,20,43.665882177337245,-79.41968199084664,43.67178050750313,-79.40426405121201,61-70,0-15K
4857,1730,2020-09-20T17:33:00.000,2020-09-20T17:35:48.641,2.405347606488901,2.004456338740751,19,20,43.64810538731108,-79.42102011422953,43.6482091625777,-79.39610799409691,61-70,0-15K
4858,1730,2020-09-20T17:33:00.000,2020-09-20T17:40:35.349,6.794579392189444,5.662149493491204,30,20,43.66895775987531,-79.33288478866373,43.66234884385039,-79.40268234121281,41-50,125K+
4859,1730,2020-09-20T17:33:00.000,2020-09-20T17:36:37.051,2.8087644531750575,2.340637044312548,19,20,43.64192753927324,-79.41813826362385,43.65979998419256,-79.40276869459623,61-70,0-15K
4860,1730,2020-09-20T17:33:00.000,2020-09-20T17:39:42.278,6.352323586996248,5.29360298916354,27,20,43.68777643642845,-79.38075646462282,43.64106096006377,-79.39342944496,11-20,15-40K
4861,1730,2020-09-20T17:33:00.000,2020-09-20T17:45:32.096,12.26747300082042,10.22289416735035,24,8,43.80331681568924,-79.36521769158608,43.77532415628049,-79.48652648103963,31-40,40-60K
4862,1730,2020-09-20T17:33:00.000,2020-09-20T17:41:09.500,7.579174501467883,6.315978751223236,22,20,43.69602343187661,-79.41468744441015,43.64264324781842,-79.38784787537425,31-40,60-100K
4863,1730,2020-09-20T17:33:00.000,2020-09-20T17:36:56.819,3.4734945262254286,2.894578771854524,28,20,43.672078095742144,-79.37560947271666,43.664320190621126,-79.40996169318677,21-30,125K+
4864,1730,2020-09-20T17:33:00.000,2020-09-20T17:39:33.741,6.2811792606985914,5.2343160505821595,28,19,43.651128419213876,-79.3565288307402,43.64348697130582,-79.42072014213595,31-40,125K+
4865,1730,2020-09-20T17:33:00.000,2020-09-20T17:35:51.283,2.427365976219029,2.0228049801825243,27,27,43.68227616086743,-79.38624635134978,43.671857929381204,-79.3656270042615,71+,60-100K
4866,1730,2020-09-20T17:33:00.000,2020-09-20T17:42:07.712,9.064270664943772,7.553558887453143,24,8,43.79255926557376,-79.40579600772962,43.77685061658897,-79.49733978013094,31-40,40-60K
4867,1730,2020-09-20T17:33:00.000,2020-09-20T17:40:04.347,7.0362297969213214,5.863524830767767,20,22,43.635420909163564,-79.38675397770153,43.6879532744396,-79.39308981005479,61-70,UNK
4868,1730,2020-09-20T17:33:00.000,2020-09-20T17:36:04.558,2.5379856616547545,2.1149880513789623,28,30,43.6615562983979,-79.36086331972581,43.67085286950939,-79.33792386040935,41-50,125K+
4869,1730,2020-09-20T17:33:00.000,2020-09-20T17:40:15.583,7.129859213789682,5.941549344824735,19,22,43.64975546134357,-79.41300158310314,43.70213074979129,-79.39837028626089,51-60,100-125K
4870,1730,2020-09-20T17:33:00.000,2020-09-20T17:35:48.770,2.4064209874803844,2.0053508229003203,28,28,43.649142263208795,-79.38260378416716,43.66553451108005,-79.37221061622516,31-40,125K+
4871,1730,2020-09-20T17:33:00.000,2020-09-20T17:37:31.222,3.760190588100923,3.133492156750769,27,20,43.66298926027553,-79.37464271764824,43.66685601087125,-79.41322995797809,51-60,15-40K
4872,1730,2020-09-20T17:33:00.000,2020-09-20T17:39:19.687,5.66406232674165,4.720051938951375,28,19,43.65749561747144,-79.3625709468787,43.64347917687491,-79.41794624835435,31-40,125K+
4873,1730,2020-09-20T17:33:00.000,2020-09-20T17:38:01.092,4.509100061496308,3.7575833845802564,28,19,43.666381749446366,-79.366584324747,43.64708986026655,-79.40493295057028,41-50,125K+
4874,1730,2020-09-20T17:33:00.000,2020-09-20T17:44:22.459,10.687158959422812,8.90596579951901,20,22,43.63244397178871,-79.40385856811231,43.710307842681516,-79.37791448462742,61-70,UNK
4875,1730,2020-09-20T17:33:00.000,2020-09-20T17:43:02.079,9.517327185660077,7.931105988050065,20,25,43.65860942937427,-79.39657181761456,43.729800487484766,-79.39050323258382,31-40,125K+
4876,1730,2020-09-20T17:33:00.000,2020-09-20T17:36:37.721,3.3143424378403656,2.761952031533638,30,28,43.66319952251559,-79.330527549257,43.66037645277768,-79.36463998317465,51-60,UNK
4877,1730,2020-09-20T17:33:00.000,2020-09-20T17:47:13.139,13.609498469433218,11.341248724527683,8,2,43.75575270610716,-79.48627408397105,43.72064375755799,-79.61881432704746,31-40,0-15K
4878,1730,2020-09-20T17:33:00.000,2020-09-20T17:38:19.179,4.659829913980905,3.883191594984088,19,20,43.669372817504076,-79.43090758291287,43.65339859248745,-79.38798065370706,61-70,0-15K
4879,1730,2020-09-20T17:33:00.000,2020-09-20T17:36:50.072,2.9172738901479986,2.431061575123332,22,29,43.695360372947604,-79.38385104853596,43.696408008275036,-79.35364711941112,51-60,UNK
4880,1730,2020-09-20T17:33:00.000,2020-09-20T17:37:55.038,3.9586530850147,3.2988775708455833,19,20,43.64694711409562,-79.41256837610543,43.67452535309408,-79.39745132105534,31-40,125K+
4881,1730,2020-09-20T17:33:00.000,2020-09-20T17:37:37.847,3.8153932570318947,3.179494380859912,28,19,43.66139160331013,-79.37187094389046,43.64622592270461,-79.40537462263936,41-50,125K+
4882,1730,2020-09-20T17:33:00.000,2020-09-20T17:45:56.834,11.973619945993441,9.978016621661201,23,27,43.76510112772891,-79.43953683460802,43.69030617449868,-79.37092923460443,71+,60-100K
4883,1730,2020-09-20T17:33:00.000,2020-09-20T17:37:40.270,4.335585634790829,3.6129880289923575,19,20,43.660044049268556,-79.4267157617541,43.63328822381985,-79.40123814870641,61-70,0-15K
4884,1730,2020-09-20T17:34:00.000,2020-09-20T17:51:05.518,16.545990403336006,13.788325336113338,15,2,43.70770503417913,-79.44728498065457,43.72719105324179,-79.6167206803256,41-50,UNK
4885,1730,2020-09-20T17:34:00.000,2020-09-20T17:41:19.052,7.158773023322951,5.965644186102459,28,19,43.669165671434655,-79.35858906274585,43.63837272649697,-79.41931058311198,31-40,125K+
4886,1730,2020-09-20T17:34:00.000,2020-09-20T17:43:59.841,8.998677079523457,7.498897566269546,20,22,43.63509716274526,-79.39757798416449,43.70251195366745,-79.39506946842903,61-70,UNK
4887,1730,2020-09-20T17:34:00.000,2020-09-20T17:41:42.884,6.8573699840383275,5.714474986698606,20,22,43.650066054202526,-79.39981364044048,43.697732898143435,-79.37325648039466,61-70,UNK
4888,1730,2020-09-20T17:34:00.000,2020-09-20T17:37:02.813,2.5234438782685666,2.1028698985571386,20,22,43.6712195174727,-79.40429616036388,43.6893969532203,-79.39708098006322,61-70,UNK
4889,1730,2020-09-20T17:34:00.000,2020-09-20T17:43:18.425,9.15354929952316,7.627957749602633,38,35,43.75484264438017,-79.25191679824438,43.69128801589086,-79.28764660902993,31-40,15-40K
4890,1730,2020-09-20T17:34:00.000,2020-09-20T17:38:41.465,3.8455468343472714,3.2046223619560594,38,35,43.74049103750008,-79.23662880338453,43.721794039251755,-79.26698048069079,31-40,15-40K
4891,1730,2020-09-20T17:34:00.000,2020-09-20T17:39:18.839,5.156996708209079,4.2974972568409,28,19,43.664816321529145,-79.36301251170616,43.641034615898896,-79.4051184713911,31-40,125K+
4892,1730,2020-09-20T17:34:00.000,2020-09-20T17:47:12.523,12.604365392754865,10.503637827295721,36,22,43.70875339750119,-79.25426960049293,43.70037333951039,-79.3844224136501,31-40,15-40K
4893,1730,2020-09-20T17:34:00.000,2020-09-20T17:43:01.527,8.512726797558484,7.093938997965402,30,20,43.66434693360445,-79.32839389203076,43.667045114022635,-79.41650828336812,41-50,125K+
4894,1730,2020-09-20T17:34:00.000,2020-09-20T17:36:23.173,1.69311661772285,1.4109305147690416,27,22,43.678668949083956,-79.39619219737426,43.68719273679258,-79.4091897920889,51-60,UNK
4895,1730,2020-09-20T17:34:00.000,2020-09-20T17:36:32.444,2.2703741787520775,1.891978482293398,27,22,43.67049670885511,-79.38666734643628,43.68446435877958,-79.40010231309424,31-40,UNK
4896,1730,2020-09-20T17:34:00.000,2020-09-20T17:40:02.326,5.519391326392435,4.599492771993695,22,29,43.6986038375186,-79.39568915886586,43.69391300188267,-79.33884725341409,51-60,UNK
4897,1730,2020-09-20T17:34:00.000,2020-09-20T17:39:40.625,5.3385447223095746,4.448787268591312,20,21,43.67033170573614,-79.4054974541715,43.70593709115751,-79.43073211357594,51-60,125K+
4898,1730,2020-09-20T17:34:00.000,2020-09-20T17:38:13.677,4.11397678649226,3.4283139887435494,19,20,43.660111380226084,-79.41671932711219,43.63982406601633,-79.38463315061604,61-70,0-15K
4899,1730,2020-09-20T17:34:00.000,2020-09-20T17:59:37.253,24.810447105177936,20.67537258764828,41,28,43.83093338943729,-79.26970924032194,43.656129158163516,-79.35743337731327,21-30,40-60K
4900,1730,2020-09-20T17:34:00.000,2020-09-20T17:51:56.730,16.972756960164805,14.143964133470671,24,19,43.77008415898891,-79.3615800922616,43.64994612980699,-79.41939688862749,11-20,15-40K
4901,1730,2020-09-20T17:34:00.000,2020-09-20T17:44:12.683,10.105692804886633,8.42141067073886,8,2,43.75762899548811,-79.51127477488924,43.705101354422055,-79.58678017739193,31-40,0-15K
4902,1730,2020-09-20T17:34:00.000,2020-09-20T17:40:22.784,6.18987425079791,5.1582285423315914,18,27,43.65022182642932,-79.43836433924972,43.66426483562022,-79.37725376292902,21-30,100-125K
4903,1730,2020-09-20T17:34:00.000,2020-09-20T17:52:50.917,17.92430902213368,14.936924185111401,8,2,43.78471657659919,-79.47338431199792,43.674482517321465,-79.57962093543605,31-40,0-15K
4904,1730,2020-09-20T17:34:00.000,2020-09-20T17:42:12.753,8.106276326764306,6.755230272303588,18,27,43.654262067267126,-79.44259976285484,43.69080470312115,-79.37550164997862,21-30,100-125K
4905,1730,2020-09-20T17:34:00.000,2020-09-20T17:37:04.627,2.5385648782767474,2.1154707318972896,28,30,43.64066707526341,-79.36697167461915,43.653572687960285,-79.3476541484651,41-50,125K+
4906,1730,2020-09-20T17:35:00.000,2020-09-20T17:42:59.117,6.992644241656345,5.827203534713621,30,20,43.650294094107274,-79.33360498462598,43.632992822265415,-79.40196065172691,41-50,125K+
4907,1730,2020-09-20T17:35:00.000,2020-09-20T17:49:49.773,14.414780977207656,12.012317481006379,8,2,43.752941506431306,-79.46574042793304,43.689070536340814,-79.58629363916737,31-40,0-15K
4908,1730,2020-09-20T17:35:00.000,2020-09-20T17:39:38.227,3.8185659155407388,3.1821382629506156,28,19,43.64188648289988,-79.37956683470087,43.63512288346041,-79.41798964679225,31-40,125K+
4909,1730,2020-09-20T17:35:00.000,2020-09-20T17:38:59.349,3.494576013936554,2.912146678280462,19,20,43.65543992923647,-79.41672236970936,43.63151701511457,-79.40199457812389,61-70,0-15K
4910,1735,2020-09-20T17:35:00.000,2020-09-20T17:39:17.349,4.144583153473717,3.453819294561431,30,32,43.66994443057894,-79.3311819952953,43.681636491543564,-79.29139494390499,31-40,60-100K
4911,1730,2020-09-20T17:35:00.000,2020-09-20T17:38:35.615,3.2967995144332667,2.747332928694389,19,20,43.63304587209598,-79.42555237585164,43.64675220973785,-79.39714663594891,61-70,0-15K
4912,1735,2020-09-20T17:35:00.000,2020-09-20T17:38:35.181,3.2931832070379574,2.744319339198298,30,32,43.67117965986795,-79.35323523227555,43.666245305673954,-79.31980445721352,31-40,60-100K
4913,1730,2020-09-20T17:35:00.000,2020-09-20T17:38:28.947,2.7412271309789444,2.2843559424824535,19,20,43.6715315317846,-79.425746614562,43.66515120614934,-79.39875021998631,61-70,0-15K
4914,1730,2020-09-20T17:35:00.000,2020-09-20T17:40:03.982,4.533184764546087,3.777653970455073,28,20,43.646529432218266,-79.37724138294352,43.67415435457365,-79.40457570374232,21-30,40-60K
4915,1730,2020-09-20T17:35:00.000,2020-09-20T17:46:36.403,11.303363766184116,9.41946980515343,8,2,43.772372406525314,-79.49198295256306,43.718123509303005,-79.58204401310776,31-40,0-15K
4916,1730,2020-09-20T17:35:00.000,2020-09-20T17:50:12.032,15.100266697634998,12.583555581362498,36,22,43.72533404873692,-79.22124684635286,43.704517220960334,-79.37514494105889,31-40,15-40K
4917,1730,2020-09-20T17:35:00.000,2020-09-20T17:48:11.118,13.092657772267849,10.910548143556541,15,2,43.7120422520544,-79.43862398759053,43.72611388391147,-79.57298360104457,41-50,UNK
4918,1730,2020-09-20T17:35:00.000,2020-09-20T17:38:59.846,3.4987175246180495,2.915597937181708,30,28,43.675453951011356,-79.33578304974169,43.65999130483797,-79.36505781604104,51-60,UNK
4919,1730,2020-09-20T17:35:00.000,2020-09-20T17:39:55.428,4.461902961877353,3.7182524682311278,28,20,43.664796545497495,-79.35765745771882,43.67308092259403,-79.40244485950252,21-30,40-60K
4920,1730,2020-09-20T17:35:00.000,2020-09-20T17:38:20.021,3.1668449505620333,2.6390374588016945,27,27,43.65518697232405,-79.38245921165074,43.67863266098503,-79.38755276689585,71+,125K+
4921,1735,2020-09-20T17:35:00.000,2020-09-20T17:37:57.272,2.477269617430113,2.0643913478584275,30,32,43.67717935920103,-79.32924709989891,43.662553882301424,-79.3134373950116,31-40,60-100K
4922,1730,2020-09-20T17:35:00.000,2020-09-20T17:39:01.728,3.5144004292066624,2.928667024338885,28,30,43.64829303013775,-79.37813592548791,43.66783763020474,-79.35373251730599,41-50,125K+
4923,1730,2020-09-20T17:35:00.000,2020-09-20T17:51:32.997,15.77497962906256,13.145816357552135,36,22,43.7287593780416,-79.24224973536732,43.68350531995382,-79.39333569721117,31-40,15-40K
4924,1730,2020-09-20T17:35:00.000,2020-09-20T17:37:56.327,2.4693987569159925,2.057832297429994,20,19,43.67336627389904,-79.39847685015535,43.6564983706578,-79.409001615425,31-40,UNK
4925,1730,2020-09-20T17:35:00.000,2020-09-20T17:50:10.200,14.58500369948142,12.154169749567851,28,33,43.664147870490815,-79.37058982624656,43.773030319076746,-79.35730336165915,41-50,125K+
4926,1730,2020-09-20T17:35:00.000,2020-09-20T17:39:57.716,4.4809674543907505,3.734139545325625,27,20,43.67087280645763,-79.3868952986637,43.63815290180949,-79.39734426736206,11-20,UNK
4927,1730,2020-09-20T17:35:00.000,2020-09-20T17:42:48.286,6.90238861602782,5.751990513356517,38,35,43.77315298786117,-79.23014066031398,43.72527124871242,-79.25724013755082,31-40,15-40K
4928,1730,2020-09-20T17:35:00.000,2020-09-20T17:51:27.402,16.228350628270405,13.523625523558673,28,33,43.66240055896222,-79.36922517782166,43.78249630558505,-79.34265756858767,41-50,125K+
4929,1730,2020-09-20T17:35:00.000,2020-09-20T17:38:38.746,2.8228852309418913,2.3524043591182426,18,20,43.645445749620784,-79.43160772186906,43.64916382319422,-79.40282616990471,61-70,60-100K
4930,1735,2020-09-20T17:35:00.000,2020-09-20T17:38:43.332,3.361101358646047,2.8009177988717058,30,32,43.672389370176724,-79.32589441572476,43.668674016661235,-79.29145092243688,31-40,60-100K
4931,1735,2020-09-20T17:35:00.000,2020-09-20T17:38:03.243,2.5270297237273236,2.1058581031061028,30,32,43.67470520660855,-79.32572074304557,43.67657153738906,-79.29966340552537,31-40,60-100K
4932,1730,2020-09-20T17:35:00.000,2020-09-20T17:50:31.275,14.760633071953645,12.300527559961372,8,2,43.76667597797566,-79.48314261936663,43.73725883454071,-79.63077140793824,31-40,0-15K
4933,1730,2020-09-20T17:35:00.000,2020-09-20T17:37:18.433,1.6536095041377967,1.3780079201148305,27,27,43.66668775568609,-79.38243272781384,43.67833610404606,-79.37658408488716,51-60,UNK
4934,1730,2020-09-20T17:35:00.000,2020-09-20T17:40:34.947,5.291225122926801,4.409354269105668,20,22,43.6717426053349,-79.41834057837305,43.70161451126968,-79.38227597058247,61-70,UNK
4935,1730,2020-09-20T17:35:00.000,2020-09-20T17:40:59.968,4.999740121346566,4.1664501011221375,27,22,43.67614718278587,-79.39521329400932,43.71220514093886,-79.38112184117811,51-60,UNK
4936,1730,2020-09-20T17:35:00.000,2020-09-20T17:50:20.659,14.672160383923682,12.226800319936402,8,2,43.752412968700185,-79.48367516010165,43.67770429462498,-79.59530035979695,31-40,0-15K
4937,1730,2020-09-20T17:35:00.000,2020-09-20T17:40:45.006,4.875054861819754,4.062545718183128,20,22,43.66674127336856,-79.40808141586,43.703179432114375,-79.40439866889065,61-70,UNK
4938,1730,2020-09-20T17:35:00.000,2020-09-20T17:43:55.471,7.962264603288587,6.63522050274049,28,19,43.66639137656384,-79.35812975075693,43.63184484326378,-79.4253713706402,31-40,125K+
4939,1730,2020-09-20T17:35:00.000,2020-09-20T17:44:34.204,9.285040118360243,7.73753343196687,38,35,43.77006315888867,-79.21909381302964,43.70994361627574,-79.26759222401195,31-40,15-40K
4940,1730,2020-09-20T17:35:00.000,2020-09-20T17:37:22.782,2.1898565036196533,1.8248804196830446,27,22,43.68598045334243,-79.37246195721202,43.69666901597461,-79.38968521384231,51-60,UNK
4941,1730,2020-09-20T17:35:00.000,2020-09-20T18:01:15.425,25.628541877940428,21.357118231617022,41,28,43.82336791025711,-79.29311715251346,43.641591844033144,-79.37896646658113,21-30,40-60K
4942,1730,2020-09-20T17:35:00.000,2020-09-20T17:38:06.697,3.0558095253013478,2.546507937751123,28,20,43.660773182768565,-79.35940810171174,43.65940053626915,-79.39100693785073,21-30,40-60K
4943,1730,2020-09-20T17:35:00.000,2020-09-20T17:39:52.026,4.433557343623111,3.6946311196859263,20,22,43.66880438414305,-79.39936447174895,43.70016995588296,-79.41452580733997,61-70,UNK
4944,1735,2020-09-20T17:38:00.000,2020-09-20T17:40:46.626,1.8885572812949438,1.5737977344124532,30,32,43.67238371903975,-79.32927906999987,43.67613137424968,-79.31040896311607,31-40,60-100K
4945,1740,2020-09-20T17:40:00.000,2020-09-20T17:45:21.935,5.182798688816056,4.318998907346713,14,20,43.64178224111767,-79.45016472150755,43.67045266234179,-79.4139452375893,21-30,100-125K
4946,1740,2020-09-20T17:40:00.000,2020-09-20T17:44:47.772,4.39810392580233,3.665086604835275,14,20,43.63875554427863,-79.43365700895572,43.64827581995202,-79.39005005188096,21-30,100-125K
4947,1735,2020-09-20T17:40:00.000,2020-09-20T17:42:04.237,1.5353092296122266,1.279424358010189,30,32,43.66328632593563,-79.33245105315595,43.6672157102165,-79.3175013623687,31-40,60-100K
4948,1740,2020-09-20T17:41:00.000,2020-09-20T17:41:51.042,0.4253537331733815,0.35446144431115123,28,28,43.64694516248655,-79.36969125729644,43.64856566206327,-79.37348498142889,51-60,60-100K
4949,1740,2020-09-20T17:41:00.000,2020-09-20T17:46:38.862,4.823854444150414,4.019878703458678,14,20,43.638426420320435,-79.42896241899265,43.66802847325957,-79.40028038872147,21-30,100-125K
4950,1740,2020-09-20T17:41:00.000,2020-09-20T17:44:12.273,2.6022777222746556,2.168564768562213,20,19,43.677762494699536,-79.39807763889742,43.66829571902665,-79.4216512224208,31-40,60-100K
4951,1740,2020-09-20T17:42:00.000,2020-09-20T17:47:37.829,5.315244264908519,4.429370220757099,14,20,43.65253088538596,-79.45277859672862,43.640118478701226,-79.40047024986613,21-30,100-125K
4952,1740,2020-09-20T17:43:00.000,2020-09-20T17:48:56.940,4.974504802657674,4.145420668881395,14,20,43.642154962589075,-79.4434574336506,43.643220378759786,-79.39196150013991,21-30,100-125K
4953,1740,2020-09-20T17:43:00.000,2020-09-20T17:45:05.604,1.5467014427776995,1.2889178689814162,28,28,43.66634634960343,-79.37263968894464,43.65990567258144,-79.35931743144974,51-60,60-100K
4954,1740,2020-09-20T17:44:00.000,2020-09-20T17:45:16.291,1.1357623874695655,0.9464686562246379,28,28,43.65555702784468,-79.35691759321404,43.658768169498046,-79.36781327511518,51-60,60-100K
4955,1740,2020-09-20T17:44:00.000,2020-09-20T17:45:34.879,1.2906623643521085,1.0755519702934238,20,19,43.64176976382658,-79.39414226372952,43.640533360459806,-79.40739863766616,31-40,60-100K
4956,1740,2020-09-20T17:44:00.000,2020-09-20T17:49:57.982,4.983185735944397,4.152654779953664,14,20,43.641678340733485,-79.45174334357077,43.63976190300984,-79.40020614886036,21-30,100-125K
4957,1745,2020-09-20T17:45:00.000,2020-09-20T17:48:21.772,2.6814400929814637,2.2345334108178863,27,27,43.68833359722007,-79.37430215683527,43.67097654380402,-79.36029857788282,71+,100-125K
4958,1745,2020-09-20T17:45:00.000,2020-09-20T17:52:06.440,6.55366849346404,5.461390411220034,30,20,43.66712027273162,-79.3335580530456,43.634036711666525,-79.38372869549265,41-50,125K+
4959,1745,2020-09-20T17:45:00.000,2020-09-20T17:48:30.951,2.757926207126159,2.2982718392717993,19,20,43.658692752384496,-79.40903776089664,43.63993241648473,-79.3970490681271,41-50,125K+
4960,1745,2020-09-20T17:45:00.000,2020-09-20T17:50:50.038,4.916986452339977,4.097488710283314,19,19,43.67198452413083,-79.42261419288369,43.63595468620911,-79.4119311475126,31-40,125K+
4961,1745,2020-09-20T17:45:00.000,2020-09-20T17:46:03.218,0.5268182967006804,0.43901524725056695,19,19,43.64962713347809,-79.41188381065065,43.64754912739633,-79.41652328138301,31-40,125K+
4962,1745,2020-09-20T17:45:00.000,2020-09-20T17:49:33.373,3.7781126223791945,3.1484271853159953,27,20,43.68696450674785,-79.38239372900557,43.6620210113567,-79.40091914162348,31-40,60-100K
4963,1740,2020-09-20T17:45:00.000,2020-09-20T17:46:46.827,1.390229376405653,1.1585244803380441,20,20,43.64259809168271,-79.38432447937825,43.64461174795709,-79.39845073387927,41-50,40-60K
4964,1740,2020-09-20T17:45:00.000,2020-09-20T17:50:30.833,5.256949514767802,4.380791262306502,14,20,43.63987771774592,-79.4370591575701,43.64027720320574,-79.38262229184625,21-30,100-125K
4965,1745,2020-09-20T17:46:00.000,2020-09-20T17:52:50.954,5.924624942500984,4.937187452084153,9,11,43.72925848990585,-79.4789849096146,43.70615028503779,-79.53144272097947,31-40,15-40K
4966,1745,2020-09-20T17:46:00.000,2020-09-20T18:00:31.964,14.266368618083646,11.888640515069705,20,25,43.662736699958664,-79.40751847080702,43.765492144902765,-79.3666499962468,31-40,60-100K
4967,1745,2020-09-20T17:46:00.000,2020-09-20T17:48:45.856,1.882134409132733,1.568445340943944,20,20,43.668607091217254,-79.40471928331127,43.658061407086294,-79.39177018713244,21-30,100-125K
4968,1745,2020-09-20T17:46:00.000,2020-09-20T17:52:13.318,5.6109855287437185,4.675821273953098,27,30,43.67212866263992,-79.37896539442174,43.6777519046663,-79.32134786038971,71+,125K+
